,name,id,minutes,n_steps,description,ingredients,n_ingredients,rating,n_reviews,breakfast,brunch,main,dessert,side_dish,vegan,vegetarian,kosher,meat,seafood,gluten_free,lactose,dairy_free,"""confectioners sugar""",1% low-fat milk,active dry yeast,all-purpose flour,allspice,almond extract,aluminum foil,american cheese,apple cider vinegar,apple juice,apple,apples,bacon,baking cocoa,baking potatoes,baking powder,baking soda,balsamic vinegar,banana,bananas,barbecue sauce,basil,bay leaf,bay leaves,beef broth,beef stock,beer,bell pepper,black beans,black olives,black pepper,blue cheese,blueberries,boiling water,boneless chicken breasts,boneless skinless chicken breast halves,boneless skinless chicken breast,boneless skinless chicken breasts,boneless skinless chicken thighs,bread flour,bread machine yeast,bread,breadcrumbs,broccoli,brown sugar,butter,buttermilk,butternut squash,cabbage,canola oil,carrot,carrots,catsup,cauliflower,cayenne pepper,cayenne,celery rib,celery ribs,celery seed,celery,cheddar cheese,cheese,cherry tomatoes,chicken bouillon cubes,chicken breasts,chicken broth,chicken stock,chicken thighs,chicken wings,chicken,chickpeas,chili powder,chives,chocolate chips,chuck roast,cider vinegar,cilantro,cinnamon,coarse salt,cocoa powder,cocoa,cold water,condensed cream of mushroom soup,cooked bacon,cooked chicken,cooked ham,cooked rice,cooking oil,cooking spray,cool whip,corn syrup,corn,cornmeal,cornstarch,cottage cheese,cracked black pepper,cream cheese,cream of chicken soup,cream of mushroom soup,cream of tartar,cream,creamy peanut butter,crushed red pepper flakes,cucumber,cumin,curry powder,dark brown sugar,diced tomatoes,dijon mustard,dried basil,dried dill weed,dried marjoram,dried onion flakes,dried oregano,dried parsley flakes,dried parsley,dried rosemary,dried thyme,dry breadcrumbs,dry mustard,dry onion soup mix,dry white wine,dry yeast,egg noodles,egg white,egg whites,egg yolks,egg,eggs,elbow macaroni,evaporated milk,extra virgin olive oil,feta cheese,fish sauce,flour tortillas,flour,food coloring,french bread,fresh basil,fresh blueberries,fresh cilantro,fresh coarse ground black pepper,fresh dill,fresh garlic,fresh ginger,fresh ground black pepper,fresh ground pepper,fresh lemon juice,fresh lime juice,fresh mushrooms,fresh parsley,fresh rosemary,fresh spinach,fresh strawberries,fresh thyme,fresh tomatoes,frozen chopped spinach,frozen corn,frozen peas,frozen spinach,garlic clove,garlic cloves,garlic powder,garlic salt,garlic,ginger,graham cracker crumbs,granulated sugar,green bell pepper,green chilies,green onion,green onions,green pepper,ground allspice,ground beef,ground black pepper,ground cinnamon,ground cloves,ground coriander,ground cumin,ground ginger,ground pepper,ground turkey,guacamole,half-and-half cream,half-and-half,ham,hard-boiled eggs,heavy cream,heavy whipping cream,hidden valley ranch dressing mix,honey,hot sauce,hot water,icing sugar,instant chocolate pudding mix,instant vanilla pudding,italian seasoned breadcrumbs,italian seasoning,jalapeno pepper,jalapeno peppers,kalamata olive,ketchup,kidney beans,kielbasa,kosher salt,large shrimp,lean ground beef,lemon,lemon juice,lemon zest,lemon,lettuce,light brown sugar,lime juice,liquid smoke,low sodium soy sauce,low-fat cheddar cheese,maple syrup,margarine,mayonnaise,milk,minced garlic cloves,molasses,monterey jack cheese,mozzarella cheese,mushrooms,mustard,nonfat dry milk powder,nutmeg,nuts,oatmeal,oil,old bay seasoning,olive oil,onion powder,onion soup mix,onion,onions,orange juice,oregano,paprika,parmesan cheese,parsley,pasta,peanut butter,peanut oil,pecans,pepper,pepperoni,pie crusts,pineapple juice,plum tomatoes,pork chops,pork tenderloin,potato,potatoes,powdered sugar,prepared horseradish,prepared mustard,pumpkin puree,pumpkin,pure vanilla extract,quick-cooking oats,quick-cooking rolled oats,raisins,red bell pepper,red onion,red pepper flakes,red potatoes,red wine vinegar,red wine,refried beans,refrigerated crescent dinner rolls,rice vinegar,rice wine,ricotta cheese,rolled oats,rolls,romano cheese,rosemary,russet potatoes,salmon fillets,salsa,salt & freshly ground black pepper,salt & pepper,salt and pepper,salt,scallion,scallions,sea salt,seasoned bread crumbs,seasoning salt,semi-sweet chocolate chips,semisweet chocolate,sesame oil,sesame seeds,shallot,shallots,sharp cheddar cheese,shortening,shredded cheddar cheese,shrimp,skim milk,sliced almonds,sour cream,soy sauce,spaghetti sauce,stewed tomatoes,strawberries,strawberry,sugar,sweet onion,sweet pickle relish,sweet potatoes,sweetened condensed milk,swiss cheese,tabasco sauce,taco seasoning mix,taco seasoning,thyme,tilapia fillets,tomato paste,tomato sauce,tomatoes,unbleached all-purpose flour,unsalted butter,unsweetened cocoa powder,vanilla extract,vanilla instant pudding mix,vanilla,vegetable broth,vegetable oil cooking spray,vegetable oil,vegetable shortening,velveeta cheese,vinegar,walnuts,warm water,water,whipped cream,whipping cream,white bread,white pepper,white rice,white sugar,white vinegar,white wine vinegar,whole kernel corn,whole milk,whole turkey,whole wheat flour,worcestershire sauce,yeast,yellow cake mix,yellow onion,yellow onions,zucchini,juice of,zest of,cluster
120,balsamic tomato couscous,148513,20,9,"we had a potluck to attend where we had been asked to bring a side dish.  i was craving couscous though i knew few (if any) of my friends would be willing to try it.  never mind, i moved forward!  this is a slight adaptation of one i found in one of my favorite cookbooks ""500 almost fat free pasta recipes.""  and truth be told, i brought very little home and got asked for the recipe!","vegetable broth, dried basil, garlic, couscous, balsamic vinegar, olive oil, ground pepper, tomatoes",8,4.83,71,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
121,banana   ice cream,55255,10,6,"you will have a hard time believing that this frozen treat is not really ice cream, but is a good-for-you all fruit dessert. i serve this to the kids in the family and they love to build their own sundaes. it melt fast, so serve it right away or stick it in the freezer.","bananas, milk, vanilla extract",3,4.67,52,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,banana banana bread,25885,75,10,"why compromise the banana flavor? my banana bread is moist and delicious with loads of banana flavor! ultimate comfort food, and it's wonderful toasted!! (make sure to use bananas with a lot of black on them for the best flavor! the blacker the bananas, the stronger the banana flavor of the bread.)","all-purpose flour, baking soda, salt, butter, brown sugar, eggs, bananas",7,4.44,847,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
123,banana banana nut bread,138062,100,9,"this is an incredibly moist and tender banana nut bread.  the addition of the instant banana pudding gives it an extra banana ""kick"". i find baking it at a lower temperature avoids burning the edges.  my dh likes it for breakfast served under two eggs over easy.","sugar, butter, buttermilk, eggs, vanilla, instant banana pudding mix, salt, baking powder, baking soda, cinnamon, flour, bananas, pecans",13,4.89,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
124,banana cream cheesecake  copycat,49337,120,12,i found this recipe in robbie's recipe collection (recipes.robbiehaf.com) and it is as close to the cheesecake factory's recipe as i have tasted.,"vanilla cream-filled sandwich style cookies, margarine, cream cheese, granulated sugar, cornstarch, eggs, banana, whipping cream, vanilla extract, coconut",10,4.34,71,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,banana nut bread for the bread machine,96521,65,35,i got this recipe from my sister-in-law and it is to die for! banana bread is a long time favorite in my house and this recipe won us all over....even grandma.,"all-purpose flour, sugar, baking powder, baking soda, salt, vegetable oil, extra large eggs, sour cream, vanilla, mashed banana, pecans",11,4.47,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
126,banana oat muffins,8845,35,8,,"robin hood oats, all-purpose flour, granulated sugar, baking powder, baking soda, salt, egg, bananas, butter, nuts",10,4.78,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
127,banana pancakes,86353,30,7,"this is a good made from scratch recipe. i also made extras and put them in the freezer for another quick breakfast for my son. this recipe came from allrecipes, submitted by andrea. you can put any fruit in your pancakes. also, when you want to freeze them, make sure they are cool and put them in a freezer bag layered between wax paper. layer 3 at a time. then put them into another storage bag. when your ready for a quick pancake fix, just put 3 pancakes on top of each other, on a microwavable plate,do not cover, and cook on high for about 30-45 seconds. that's it. enjoy.","flour, sugar, baking powder, salt, eggs, milk, vegetable oil, bananas",8,4.48,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
128,banana pudding cake,16733,60,6,"instead of making banana bread to use up those ripe bananas, why not try this instead?","yellow cake mix, vegetarian banana pudding mix, banana, eggs, water, vegetable oil",6,4.59,51,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129,banana buttermilk muffins,94528,35,10,this recipe is from williams-sonoma essentials of healthful cooking. they bake up light and full of flavor. the riper the bananas the sweeter the muffins.,"all-purpose flour, whole wheat flour, sugar, baking powder, baking soda, low-fat buttermilk, banana, canola oil, egg, vanilla, walnuts",11,4.65,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
130,banana chocolate chip muffins,19424,35,10,"wow! get this...a very low-fat muffin recipe that actually tastes great!! after failing at many attempts to create a really tasty, low-fat muffin, i came across this recipe, and it is really good...great for dieters!","bananas, egg, low-fat buttermilk, granulated sugar, brown sugar, flour, baking soda, salt, chocolate chips, walnuts",10,4.56,279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
131,banana oatmeal bread,100513,65,7,"i love bananas and oatmeal, so when i saw this in the september 2004 issue of cooking light, i just knew i had to make it! i wasn't at all disappointed. the oatmeal makes it hearty and somewhat chewy, while the bananas and buttermilk make it sweet and moist - yet it is not as sweet or sticky-moist as some other banana breads i've had. this makes a smaller loaf than some recipes. i made 2 mini-loaves instead of one large one, and they were done in 30-35 minutes.  edited to mention- since i posted this recipe, i've made it several times.  it has become the banana bread recipe for this household, and when i give it as gifts it never fails to receive compliments.  it is extremely versatile also.  i have made it with yogurt in place of buttermilk, walnut oil for the vegetable oil, and i have cut back the sugar and added cinnamon as a couple reviewers suggested.  this last time i made an eggless version by substituting 2 tablespoons ground flax seed + 6 tablespoons water for the eggs.  (i think next time i will try a vegan version by also replacing the buttermilk with soymilk.)  every time it has turned out perfect!","flour, sugar, baking powder, baking soda, salt, oats, mashed banana, buttermilk, vegetable oil, vanilla, eggs, cooking spray",12,4.48,120,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
